Year,Date,Column1,Library Code,as_library_code,Catalog Title,Call Number,as_call_number_category,Circulation,Item Category
2014,2/3/2014,,LA,Lacey,,KIT 323.6 US-CITIZEN 2011,Civics and Citizenship Toolkit,1,
2014,2/6/2014,,LA,Lacey,,KIT WATAP HOUSEHOLD #3 2010,Accessibility Device,1,
2014,2/6/2014,,SC,Unknown,,PK-#261 ORCHARDIST 2012,Out of circulation,1,
2014,2/8/2014,,TU,Tumwater,,KIT WATAP READ/WRITE #3  2010,Accessibility Device,1,
2014,2/10/2014,,NA,Naselle,,KITJ GRAB-&-GO 2013,Out of circulation,1,
2014,2/11/2014,,NA,Naselle,,KITJ GRAB-&-GO 2013,Out of circulation,1,
2014,2/25/2014,,NA,Naselle,,KITJ GRAB-&-GO 2013,Out of circulation,2,
2014,2/27/2014,,OP,Ocean Park,,KITJ GRAB-&-GO 2013,Out of circulation,1,
2014,3/1/2014,,OL,Olympia,,KIT SYLVESTE 2005 REF-OFF.,Out of circulation,1,
2014,3/1/2014,,IL,Ilwaco,,KITJ GRAB-&-GO 2013,Out of circulation,1,
2014,3/4/2014,,TU,Tumwater,,KIT WATAP COMMUNICATION #1 2010,Accessibility Device,1,
2014,3/4/2014,,MO,Unknown,,KIT WATAP READ/WRITE #2  2010,Accessibility Device,1,
2014,3/4/2014,,MO,Unknown,,KIT WATAP READ/WRITE #5  2010,Accessibility Device,1,
2014,3/6/2014,,TE,Tenino,,KIT WATAP COMMUNICATION #1 2010,Accessibility Device,1,
2014,3/8/2014,,NA,Naselle,,KITJ GRAB-&-GO 2013,Out of circulation,1,
2014,3/13/2014,,OP,Ocean Park,,KITJ GRAB-&-GO 2013,Out of circulation,1,
2014,3/14/2014,,MO,Unknown,UKULELE KIT,XX(499999.1),Musical Instrument,1,POLICY NOT FOUND
2014,3/19/2014,,NA,Naselle,,KITJ GRAB-&-GO 2013,Out of circulation,1,
2014,3/20/2014,,OL,Olympia,,KIT SYLVESTE 2005 REF-OFF.,Out of circulation,1,
2014,3/20/2014,,IL,Ilwaco,,KITJ GRAB-&-GO 2013,Out of circulation,2,
2014,3/21/2014,,OP,Ocean Park,,KITJ GRAB-&-GO 2013,Out of circulation,1,
2014,3/27/2014,,IL,Ilwaco,,KITJ GRAB-&-GO 2013,Out of circulation,1,
2014,3/28/2014,,OP,Ocean Park,,KIT WATAP READ/WRITE #5  2010,Accessibility Device,1,
2014,3/31/2014,,OL,Olympia,,KIT SYLVESTE 2005 REF-OFF.,Out of circulation,1,
2014,4/2/2014,,LA,Lacey,,KIT WATAP KITCHEN #2  2010,Accessibility Device,1,
2014,4/2/2014,,LA,Lacey,,KIT WATAP READ/WRITE #2  2010,Accessibility Device,1,
2014,4/5/2014,,IL,Ilwaco,,KITJ GRAB-&-GO 2013,Out of circulation,1,
2014,4/8/2014,,IL,Ilwaco,,KITJ GRAB-&-GO 2013,Out of circulation,1,
2014,4/10/2014,,OP,Ocean Park,,KITJ GRAB-&-GO 2013,Out of circulation,1,
2014,4/11/2014,,IL,Ilwaco,,KITJ GRAB-&-GO 2013,Out of circulation,1,
2014,4/11/2014,,OP,Ocean Park,,KITJ GRAB-&-GO 2013,Out of circulation,1,
2014,4/15/2014,,IL,Ilwaco,,KITJ GRAB-&-GO 2013,Out of circulation,1,
2014,4/15/2014,,NA,Naselle,,KITJ GRAB-&-GO 2013,Out of circulation,1,
2014,4/19/2014,,OP,Ocean Park,,KIT WATAP READ/WRITE #5  2010,Accessibility Device,1,
2014,4/21/2014,,NA,Naselle,,KITJ GRAB-&-GO 2013,Out of circulation,1,
2014,5/2/2014,,MO,Unknown,,KIT WATAP READ/WRITE #5  2010,Accessibility Device,1,
2014,5/7/2014,,NA,Naselle,,KITJ GRAB-&-GO 2013,Out of circulation,1,
2014,5/8/2014,,CE,Centralia,,KIT WATAP COMMUNICATION #1 2010,Accessibility Device,1,
2014,5/8/2014,,CE,Centralia,,KIT WATAP HOUSEHOLD #3 2010,Accessibility Device,1,
2014,5/8/2014,,CE,Centralia,,KIT WATAP READ/WRITE #3  2010,Accessibility Device,1,
2014,5/16/2014,,IL,Ilwaco,,KITJ GRAB-&-GO 2013,Out of circulation,1,
2014,5/20/2014,,MO,Unknown,UKULELE KIT,XX(499999.1),Musical Instrument,1,POLICY NOT FOUND
2014,5/20/2014,,NA,Naselle,,KITJ GRAB-&-GO 2013,Out of circulation,1,
2014,5/22/2014,,SC,Unknown,,PK-#259 ROUND-HOUSE 2012,Out of circulation,1,
2014,5/24/2014,,IL,Ilwaco,,KITJ GRAB-&-GO 2013,Out of circulation,1,
2014,5/29/2014,,SC,Unknown,,PK-#260 WHERED-YOU 2012,Out of circulation,1,
2014,5/31/2014,,IL,Ilwaco,,KITJ GRAB-&-GO 2013,Out of circulation,1,
2014,6/5/2014,,OL,Olympia,,KIT 323.6 US-CITIZEN 2011,Civics and Citizenship Toolkit,1,
2014,6/11/2014,,AB,Aberdeen,,J NESBIT 1992,Unknown,2,
2014,6/12/2014,,LA,Lacey,,KIT WATAP HOUSEHOLD #1 2010,Accessibility Device,1,
2014,6/12/2014,,LA,Lacey,,KIT WATAP HOUSEHOLD #3 2010,Accessibility Device,1,
2014,6/16/2014,,SC,Unknown,,J NESBIT 1992,Unknown,5,
2014,6/17/2014,,LA,Lacey,,KIT 323.6 US-CITIZEN 2011,Civics and Citizenship Toolkit,1,
2014,6/17/2014,,IL,Ilwaco,,KITJ GRAB-&-GO 2013,Out of circulation,1,
2014,6/18/2014,,OP,Ocean Park,,KITJ GRAB-&-GO 2013,Out of circulation,1,
2014,6/20/2014,,IL,Ilwaco,,KITJ GRAB-&-GO 2013,Out of circulation,1,
2014,6/26/2014,,IL,Ilwaco,,KITJ GRAB-&-GO 2013,Out of circulation,1,
2014,7/2/2014,,NA,Naselle,,KITJ GRAB-&-GO 2013,Out of circulation,1,
2014,7/11/2014,,SC,Unknown,,J NESBIT 1992,Unknown,1,
2014,7/12/2014,,NA,Naselle,,KITJ GRAB-&-GO 2013,Out of circulation,1,
2014,7/15/2014,,NM,North Mason,,KIT 323.6 US-CITIZEN 2011,Civics and Citizenship Toolkit,1,
2014,7/15/2014,,IL,Ilwaco,,KITJ GRAB-&-GO 2013,Out of circulation,1,
2014,7/18/2014,,LA,Lacey,,KIT WATAP COMMUNICATION #1 2010,Accessibility Device,1,
2014,7/23/2014,,OP,Ocean Park,,KITJ GRAB-&-GO 2013,Out of circulation,1,
2014,7/25/2014,,IL,Ilwaco,,KITJ GRAB-&-GO 2013,Out of circulation,3,
2014,8/1/2014,,IL,Ilwaco,,KITJ GRAB-&-GO 2013,Out of circulation,1,
2014,8/13/2014,,OP,Ocean Park,,KITJ GRAB-&-GO 2013,Out of circulation,1,
2014,8/19/2014,,NA,Naselle,,KITJ GRAB-&-GO 2013,Out of circulation,1,
2014,8/23/2014,,SC,Unknown,,J NESBIT 1992,Unknown,1,
2014,8/23/2014,,LA,Lacey,,KIT 323.6 US-CITIZEN 2011,Civics and Citizenship Toolkit,1,
2014,9/2/2014,,MO,Unknown,UKULELE KIT,XX(499999.1),Musical Instrument,1,POLICY NOT FOUND
2014,9/10/2014,,OP,Ocean Park,,KITJ GRAB-&-GO 2013,Out of circulation,1,
2014,9/11/2014,,IL,Ilwaco,,KITJ GRAB-&-GO 2013,Out of circulation,1,
2014,9/15/2014,,LA,Lacey,,J NESBIT 1992,Unknown,1,
2014,9/15/2014,,SC,Unknown,,J NESBIT 1992,Unknown,3,
2014,9/15/2014,,TU,Tumwater,,J NESBIT 1992,Unknown,1,
2014,9/16/2014,,TU,Tumwater,,KIT 323.6 US-CITIZEN 2011,Civics and Citizenship Toolkit,1,
2014,9/16/2014,,OL,Olympia,,KIT WATAP COMMUNICATION #1 2010,Accessibility Device,1,
2014,9/19/2014,,IL,Ilwaco,,KITJ GRAB-&-GO 2013,Out of circulation,1,
2014,9/24/2014,,LA,Lacey,,KIT 323.6 US-CITIZEN 2011,Civics and Citizenship Toolkit,1,
2014,9/26/2014,,IL,Ilwaco,,KITJ GRAB-&-GO 2013,Out of circulation,1,
2014,10/1/2014,,OP,Ocean Park,,KITJ GRAB-&-GO 2013,Out of circulation,1,
2014,10/4/2014,,OL,Olympia,,KIT SYLVESTE 2005 REF-OFF.,Out of circulation,1,
2014,10/4/2014,,OP,Ocean Park,,KITJ GRAB-&-GO 2013,Out of circulation,1,
2014,10/10/2014,,IL,Ilwaco,,KITJ GRAB-&-GO 2013,Out of circulation,1,
2014,10/21/2014,,OL,Olympia,,KIT SYLVESTE 2005 REF-OFF.,Out of circulation,1,
2014,10/23/2014,,OL,Olympia,,KIT SYLVESTE 2005 REF-OFF.,Out of circulation,1,
2014,10/24/2014,,LA,Lacey,,KIT 323.6 US-CITIZEN 2011,Civics and Citizenship Toolkit,1,
2014,10/28/2014,,IL,Ilwaco,,KITJ GRAB-&-GO 2013,Out of circulation,1,
2014,11/6/2014,,SC,Unknown,,PK-#259 ROUND-HOUSE 2012,Out of circulation,1,
2014,11/14/2014,,SC,Unknown,,KIT WATAP COMMUNICATION #1 2010,Accessibility Device,1,
2014,11/14/2014,,SC,Unknown,,KIT WATAP COMMUNICATION #2 2010,Accessibility Device,1,
2014,11/15/2014,,OP,Ocean Park,,KITJ GRAB-&-GO 2013,Out of circulation,1,
2014,11/20/2014,,SC,Unknown,,PK-#258 FLIGHT-BEHA 2012,Out of circulation,1,
2014,11/21/2014,,IL,Ilwaco,,KITJ GRAB-&-GO 2013,Out of circulation,1,
2014,11/24/2014,,LA,Lacey,,KIT WATAP READ/WRITE #3  2010,Accessibility Device,1,
2014,11/24/2014,,LA,Lacey,,KIT WATAP READ/WRITE #6  2010,Accessibility Device,1,
2014,12/2/2014,,OP,Ocean Park,,KIT WATAP LEISURE #2  2010,Accessibility Device,1,
2014,12/2/2014,,OP,Ocean Park,,KIT WATAP READ/WRITE #3  2010,Accessibility Device,1,
2014,12/13/2014,,OP,Ocean Park,,KIT WATAP READ/WRITE #4  2010,Accessibility Device,1,
2014,12/23/2014,,OK,Oakville,UKULELE KIT,XX(499999.1),Musical Instrument,1,POLICY NOT FOUND
2014,12/26/2014,,IL,Ilwaco,,KITJ GRAB-&-GO 2013,Out of circulation,1,
2014,12/30/2014,,SC,Unknown,,J NESBIT 1992,Unknown,2,
2015,1/6/2015,,OL,Olympia,,KIT 323.6 US-CITIZEN 2011,Civics and Citizenship Toolkit,1,
2015,1/14/2015,,IL,Ilwaco,,KITJ GRAB-&-GO 2013,Out of circulation,1,
2015,2/4/2015,,SA,Salkum,,KIT WATAP READ/WRITE #3  2010,Accessibility Device,1,
2015,2/4/2015,,IL,Ilwaco,,KITJ GRAB-&-GO 2013,Out of circulation,1,
2015,2/4/2015,,NA,Naselle,,KITJ GRAB-&-GO 2013,Out of circulation,1,
2015,2/12/2015,,OP,Ocean Park,,KIT WATAP READ/WRITE #4  2010,Accessibility Device,1,
2015,2/12/2015,,OP,Ocean Park,,KIT WATAP READ/WRITE #6  2010,Accessibility Device,1,
2015,2/14/2015,,OP,Ocean Park,,KITJ GRAB-&-GO 2013,Out of circulation,1,
2015,2/17/2015,,LA,Lacey,,KIT 323.6 US-CITIZEN 2011,Civics and Citizenship Toolkit,1,
2015,2/20/2015,,LA,Lacey,,KIT SYLVESTE 2005 REF-OFF.,Out of circulation,1,
2015,2/21/2015,,AB,Aberdeen,Weighted utensils,KIT WATAP KITCHEN #3  2010,Accessibility Device,1,K-WATAP
2015,2/21/2015,,AB,Aberdeen,,KIT WATAP HOUSEHOLD #2 2010,Accessibility Device,1,
2015,2/21/2015,,AB,Aberdeen,,KIT WATAP HOUSEHOLD #7  2010,Accessibility Device,1,
2015,2/21/2015,,AB,Aberdeen,,KIT WATAP KITCHEN #2  2010,Accessibility Device,1,
2015,2/21/2015,,AB,Aberdeen,,KIT WATAP READ/WRITE #1  2010,Accessibility Device,1,
2015,2/27/2015,,IL,Ilwaco,,KITJ GRAB-&-GO 2013,Out of circulation,1,
2015,2/28/2015,,YE,Yelm,,KIT WATAP READ/WRITE #4  2010,Accessibility Device,1,
2015,3/10/2015,,SH,Shelton,,KIT 323.6 US-CITIZEN 2011,Civics and Citizenship Toolkit,1,
2015,3/14/2015,,YE,Yelm,,KIT 323.6 US-CITIZEN 2011,Civics and Citizenship Toolkit,1,
2015,3/26/2015,,IL,Ilwaco,,KITJ GRAB-&-GO 2013,Out of circulation,1,
2015,3/26/2015,,SC,Unknown,,PK-#260 WHERED-YOU 2012,Out of circulation,1,
2015,3/28/2015,,CE,Centralia,,KIT WATAP HOUSEHOLD #6  2010,Accessibility Device,1,
2015,3/31/2015,,IL,Ilwaco,,KITJ GRAB-&-GO 2013,Out of circulation,1,
2015,4/3/2015,,OL,Olympia,,KIT SYLVESTE 2005 REF-OFF.,Out of circulation,1,
2015,4/17/2015,,OL,Olympia,,TBJ MCCALL-S 2006 +BK,Unknown,1,
2015,4/18/2015,,OP,Ocean Park,,KITJ GRAB-&-GO 2013,Out of circulation,1,
2015,4/20/2015,,SC,Unknown,,PK-#000 THIS-IS-FOR 2015,Out of circulation,1,
2015,4/21/2015,,AB,Aberdeen,,KIT WATAP KITCHEN #5  2010,Accessibility Device,1,
2015,4/21/2015,,AB,Aberdeen,,KIT WATAP READ/WRITE #1  2010,Accessibility Device,1,
2015,4/21/2015,,AB,Aberdeen,,KIT WATAP READ/WRITE #2  2010,Accessibility Device,1,
2015,4/21/2015,,AB,Aberdeen,,KIT WATAP READ/WRITE #5  2010,Accessibility Device,1,
2015,4/23/2015,,AB,Aberdeen,,KIT WATAP HOUSEHOLD #7  2010,Accessibility Device,1,
2015,4/23/2015,,AB,Aberdeen,,KIT WATAP KITCHEN #2  2010,Accessibility Device,1,
2015,4/27/2015,,SH,Shelton,,KIT 323.6 US-CITIZEN 2011,Civics and Citizenship Toolkit,1,
2015,4/27/2015,,OL,Olympia,,KIT SYLVESTE 2005 REF-OFF.,Out of circulation,1,
2015,4/28/2015,,LA,Lacey,,KIT 323.6 US-CITIZEN 2011,Civics and Citizenship Toolkit,1,
2015,4/30/2015,,SH,Shelton,,KIT 323.6 US-CITIZEN 2011,Civics and Citizenship Toolkit,1,
2015,5/4/2015,,LA,Lacey,,KIT WATAP HOUSEHOLD #3 2010,Accessibility Device,1,
2015,5/8/2015,,AB,Aberdeen,,KIT WATAP COMMUNICATION #2 2010,Accessibility Device,1,
2015,5/8/2015,,AB,Aberdeen,,KIT WATAP HOUSEHOLD #6  2010,Accessibility Device,1,
2015,5/9/2015,,AB,Aberdeen,,KIT WATAP COMMUNICATION #2 2010,Accessibility Device,1,
2015,5/23/2015,,CE,Centralia,,KIT WATAP HOUSEHOLD #6  2010,Accessibility Device,1,
2015,6/4/2015,,IL,Ilwaco,,KITJ GRAB-&-GO 2013,Out of circulation,1,
2015,6/9/2015,,NM,North Mason,,KIT 323.6 US-CITIZEN 2011,Civics and Citizenship Toolkit,1,
2015,6/10/2015,,SC,Unknown,,J NESBIT 1992,Unknown,1,
2015,6/10/2015,,YE,Yelm,,KIT 323.6 US-CITIZEN 2011,Civics and Citizenship Toolkit,1,
2015,6/10/2015,,SC,Unknown,,PK-#000 THIS-IS-FOR 2015,Out of circulation,1,
2015,6/17/2015,,SC,Unknown,,J NESBIT 1992,Unknown,1,
2015,6/17/2015,,SC,Unknown,,PK-#000 THIS-IS-FOR 2015,Out of circulation,1,
2015,6/20/2015,,CE,Centralia,,KIT WATAP HOUSEHOLD #6  2010,Accessibility Device,1,
2015,6/22/2015,,LA,Lacey,,KIT WATAP READ/WRITE #2  2010,Accessibility Device,1,
2015,6/25/2015,,SH,Shelton,,KIT WATAP HOUSEHOLD #7  2010,Accessibility Device,1,
2015,7/2/2015,,CE,Centralia,,KIT WATAP KITCHEN #2  2010,Accessibility Device,1,
2015,7/14/2015,,SC,Unknown,,KIT WATAP READ/WRITE #4  2010,Accessibility Device,1,
2015,7/14/2015,,SC,Unknown,,KIT WATAP READ/WRITE #6  2010,Accessibility Device,1,
2015,7/17/2015,,LA,Lacey,,CCB-#3,Out of circulation,2,
2015,7/21/2015,,OL,Olympia,,CCB-#7,Out of circulation,1,
2015,7/21/2015,,MV,Mountain View,,KIT WATAP COMMUNICATION #1 2010,Accessibility Device,1,
2015,7/21/2015,,LA,Lacey,,KIT WATAP READ/WRITE #1  2010,Accessibility Device,1,
2015,7/25/2015,,OL,Olympia,,CCB-#6,Out of circulation,1,
2015,7/29/2015,,YE,Yelm,,KIT WATAP READ/WRITE #2  2010,Accessibility Device,1,
2015,7/29/2015,,YE,Yelm,,KIT WATAP READ/WRITE #4  2010,Accessibility Device,1,
2015,8/1/2015,,CH,Chehalis,,KIT WATAP READ/WRITE #3  2010,Accessibility Device,1,
2015,8/3/2015,,LA,Lacey,,KIT 323.6 US-CITIZEN 2011,Civics and Citizenship Toolkit,1,
2015,8/5/2015,,NA,Naselle,,KITJ GRAB-&-GO 2013,Out of circulation,1,
2015,8/6/2015,,OL,Olympia,,KIT WATAP COMMUNICATION #1 2010,Accessibility Device,1,
2015,8/7/2015,,OL,Olympia,,CCB-#1,Out of circulation,1,
2015,8/7/2015,,CE,Centralia,,CCB-#5,Out of circulation,1,
2015,8/7/2015,,PA,Packwood,,KIT WATAP READ/WRITE #3  2010,Accessibility Device,1,
2015,8/12/2015,,LA,Lacey,,CCB-#3,Out of circulation,1,
2015,8/15/2015,,LA,Lacey,,CCB-#3,Out of circulation,1,
2015,8/15/2015,,CE,Centralia,,KIT WATAP HOUSEHOLD #6  2010,Accessibility Device,1,
2015,8/18/2015,,OK,Oakville,,KIT WATAP COMP.-ACCESS #1 2010,Accessibility Device,1,
2015,8/18/2015,,CH,Chehalis,,KIT WATAP HOUSEHOLD #1 2010,Accessibility Device,1,
2015,8/18/2015,,CH,Chehalis,,KIT WATAP LEISURE #2  2010,Accessibility Device,1,
2015,8/18/2015,,CH,Chehalis,,KIT WATAP READ/WRITE #1  2010,Accessibility Device,1,
2015,8/18/2015,,PA,Packwood,,KIT WATAP READ/WRITE #2  2010,Accessibility Device,1,
2015,8/18/2015,,CH,Chehalis,,KIT WATAP READ/WRITE #5  2010,Accessibility Device,1,
2015,8/25/2015,,LA,Lacey,,CCB-#3,Out of circulation,1,
2015,8/26/2015,,LA,Lacey,,KIT WATAP HOUSEHOLD #4 2010,Accessibility Device,1,
2015,8/27/2015,,IL,Ilwaco,,KITJ GRAB-&-GO 2013,Out of circulation,1,
2015,8/28/2015,,LA,Lacey,,CCB-#3,Out of circulation,1,
2015,8/28/2015,,LA,Lacey,,CCB-#7,Out of circulation,1,
2015,9/3/2015,,LA,Lacey,,CCB-#5,Out of circulation,1,
2015,9/8/2015,,CE,Centralia,,KIT WATAP READ/WRITE #3  2010,Accessibility Device,1,
2015,9/8/2015,,IL,Ilwaco,,KITJ GRAB-&-GO 2013,Out of circulation,1,
2015,9/10/2015,,OL,Olympia,,KIT SYLVESTE 2005 REF-OFF.,Out of circulation,1,
2015,9/10/2015,,IL,Ilwaco,,KITJ GRAB-&-GO 2013,Out of circulation,1,
2015,9/11/2015,,OP,Ocean Park,,KITJ GRAB-&-GO 2013,Out of circulation,1,
2015,9/19/2015,,CE,Centralia,,CCB-#1,Out of circulation,1,
2015,9/23/2015,,SC,Unknown,,KIT WATAP DRESSING #1  2010,Accessibility Device,1,
2015,9/23/2015,,SC,Unknown,,KIT WATAP DRESSING #3  2010,Accessibility Device,1,
2015,9/23/2015,,SC,Unknown,,KIT WATAP HOUSEHOLD #3 2010,Accessibility Device,1,
2015,9/29/2015,,LA,Lacey,,CCB-#3,Out of circulation,1,
2015,9/30/2015,,SC,Unknown,,KIT WATAP HOUSEHOLD #6  2010,Accessibility Device,1,
2015,10/1/2015,,SC,Unknown,,CCB-#5,Out of circulation,1,
2015,10/1/2015,,SC,Unknown,,CCB-#7,Out of circulation,1,
2015,10/7/2015,,LA,Lacey,,CCB-#8,Out of circulation,1,
2015,10/9/2015,,OL,Olympia,,CCB-#9,Out of circulation,1,
2015,10/12/2015,,CE,Centralia,,CCB-#5,Out of circulation,1,
2015,10/12/2015,,OL,Olympia,,KIT WATAP READ/WRITE #4  2010,Accessibility Device,1,
2015,10/13/2015,,OP,Ocean Park,,KITJ GRAB-&-GO 2013,Out of circulation,1,
2015,10/14/2015,,OP,Ocean Park,,KITJ GRAB-&-GO 2013,Out of circulation,1,
2015,10/20/2015,,LA,Lacey,,CCB-#1,Out of circulation,1,
2015,10/22/2015,,OK,Oakville,,CCB-#7,Out of circulation,1,
2015,10/23/2015,,IL,Ilwaco,,KITJ GRAB-&-GO 2013,Out of circulation,1,
2015,10/30/2015,,LA,Lacey,,CCB-#3,Out of circulation,1,
2015,11/2/2015,,CE,Centralia,,CCB-#5,Out of circulation,1,
2015,11/3/2015,,IL,Ilwaco,,KITJ GRAB-&-GO 2013,Out of circulation,1,
2015,11/4/2015,,OK,Oakville,,CCB-#9,Out of circulation,1,
2015,11/5/2015,,LA,Lacey,,KIT 323.6 US-CITIZEN 2011,Civics and Citizenship Toolkit,1,
2015,11/6/2015,,PA,Packwood,,CCB-#7,Out of circulation,1,
2015,11/10/2015,,OL,Olympia,,CCB-#1,Out of circulation,1,
2015,11/10/2015,,TU,Tumwater,,CCB-#8,Out of circulation,1,
2015,11/19/2015,,CE,Centralia,,CCB-#5,Out of circulation,1,
2015,11/20/2015,,OP,Ocean Park,,KIT WATAP COMP.-ACCESS #2 2010,Accessibility Device,1,
2015,11/20/2015,,OP,Ocean Park,,KIT WATAP HOUSEHOLD #7  2010,Accessibility Device,1,
2015,11/20/2015,,IL,Ilwaco,,KITJ GRAB-&-GO 2013,Out of circulation,1,
2015,11/21/2015,,OK,Oakville,,CCB-#8,Out of circulation,1,
2015,11/21/2015,,OP,Ocean Park,,KITJ GRAB-&-GO 2013,Out of circulation,1,
2015,12/1/2015,,OL,Olympia,,KIT WATAP READ/WRITE #1  2010,Accessibility Device,1,
2015,12/2/2015,,IL,Ilwaco,,KITJ GRAB-&-GO 2013,Out of circulation,1,
2015,12/3/2015,,LA,Lacey,,CCB-#3,Out of circulation,1,
2015,12/4/2015,,OL,Olympia,,CCB-#7,Out of circulation,1,
2015,12/12/2015,,LA,Lacey,,KIT 323.6 US-CITIZEN 2011,Civics and Citizenship Toolkit,1,
2015,12/15/2015,,PA,Packwood,,CCB-#5,Out of circulation,2,
2015,12/16/2015,,LA,Lacey,,CCB-#1,Out of circulation,1,
2015,12/16/2015,,LA,Lacey,,CCB-#9,Out of circulation,1,
2015,12/19/2015,,LA,Lacey,,CCB-#22,Out of circulation,1,
2015,12/30/2015,,LA,Lacey,,CCB-#1,Out of circulation,1,
2015,12/30/2015,,LA,Lacey,,CCB-#7,Out of circulation,1,
2016,1/2/2016,,CE,Centralia,,CCB-#8,Out of circulation,1,
2016,1/9/2016,,OP,Ocean Park,,CCB-#9,Out of circulation,1,
2016,1/11/2016,,LA,Lacey,,CCB-#22,Out of circulation,1,
2016,1/11/2016,,OL,Olympia,,CCB-#31,Out of circulation,1,
2016,1/12/2016,,OK,Oakville,,CCB-#17,Out of circulation,1,
2016,1/13/2016,,CH,Chehalis,,CCB-#5,Out of circulation,1,
2016,1/14/2016,,YE,Yelm,,KIT WATAP HOUSEHOLD #3 2010,Accessibility Device,1,
2016,1/14/2016,,YE,Yelm,,KIT WATAP HOUSEHOLD #4 2010,Accessibility Device,1,
2016,1/14/2016,,YE,Yelm,,KIT WATAP READ/WRITE #4  2010,Accessibility Device,1,
2016,1/15/2016,,OP,Ocean Park,,KIT WATAP HOUSEHOLD #7  2010,Accessibility Device,1,
2016,1/19/2016,,SC,Unknown,,CCB-#3,Out of circulation,1,
2016,1/20/2016,,AM,Amanda Park,,CCB-#15,Out of circulation,1,
2016,1/20/2016,,SC,Unknown,,CCB-#9,Out of circulation,1,
2016,1/23/2016,,LA,Lacey,,CCB-#5,Out of circulation,1,
2016,1/23/2016,,OK,Oakville,,CCB-#7,Out of circulation,1,
2016,1/23/2016,,LA,Lacey,,CCB-#8,Out of circulation,1,
2016,1/23/2016,,LA,Lacey,,KIT 323.6 US-CITIZEN 2011,Civics and Citizenship Toolkit,1,
2016,1/26/2016,,AM,Amanda Park,,CCB-#15,Out of circulation,1,
2016,1/26/2016,,NM,North Mason,,CCB-#32,Out of circulation,1,
2016,1/27/2016,,OL,Olympia,,KIT WATAP COMP.-ACCESS #4 2010,Accessibility Device,1,
2016,1/29/2016,,LA,Lacey,,KIT WATAP READ/WRITE #4  2010,Accessibility Device,1,
2016,1/30/2016,,LA,Lacey,,CCB-#1,Out of circulation,1,
2016,1/30/2016,,LA,Lacey,,CCB-#9,Out of circulation,1,
2016,2/2/2016,,OP,Ocean Park,Weighted utensils,KIT WATAP KITCHEN #3  2010,Accessibility Device,1,K-WATAP
2016,2/6/2016,,OL,Olympia,,CCB-#17,Out of circulation,1,
2016,2/6/2016,,NM,North Mason,,CCB-#22,Out of circulation,1,
2016,2/10/2016,,LA,Lacey,,CCB-#5,Out of circulation,1,
2016,2/12/2016,,OP,Ocean Park,,KITJ GRAB-&-GO 2013,Out of circulation,1,
2016,2/13/2016,,LA,Lacey,,CCB-#3,Out of circulation,1,
2016,2/13/2016,,LA,Lacey,,CCB-#32,Out of circulation,1,
2016,2/13/2016,,LA,Lacey,,KIT 323.6 US-CITIZEN 2011,Civics and Citizenship Toolkit,1,
2016,2/18/2016,,NM,North Mason,,CCB-#31,Out of circulation,1,
2016,2/20/2016,,LA,Lacey,,CCB-#9,Out of circulation,1,
2016,2/20/2016,,IL,Ilwaco,,KITJ GRAB-&-GO 2013,Out of circulation,2,
2016,2/20/2016,,NA,Naselle,,KITJ GRAB-&-GO 2013,Out of circulation,1,
2016,2/25/2016,,LA,Lacey,,CCB-#8,Out of circulation,1,
2016,2/26/2016,,LA,Lacey,,CCB-#1,Out of circulation,1,
2016,2/26/2016,,OL,Olympia,,CCB-#21,Out of circulation,1,
2016,2/26/2016,,LA,Lacey,,CCB-#22,Out of circulation,1,
2016,2/26/2016,,LA,Lacey,,CCB-#7,Out of circulation,1,
2016,2/27/2016,,LA,Lacey,,CCB-#5,Out of circulation,1,
2016,3/5/2016,,LA,Lacey,,KIT 323.6 US-CITIZEN 2011,Civics and Citizenship Toolkit,1,
2016,3/7/2016,,CE,Centralia,,CCB-#3,Out of circulation,1,
2016,3/8/2016,,LA,Lacey,,CCB-#17,Out of circulation,1,
2016,3/9/2016,,CE,Centralia,,CCB-#9,Out of circulation,1,
2016,3/17/2016,,MO,Unknown,,CCB-#7,Out of circulation,1,
2016,3/21/2016,,LA,Lacey,,CCB-#8,Out of circulation,1,
2016,3/23/2016,,YE,Yelm,,CCB-#21,Out of circulation,1,
2016,3/23/2016,,NM,North Mason,,CCB-#31,Out of circulation,1,
2016,3/24/2016,,IL,Ilwaco,,KITJ GRAB-&-GO 2013,Out of circulation,1,
2016,3/28/2016,,AB,Aberdeen,,KIT 323.6 US-CITIZEN 2011,Civics and Citizenship Toolkit,1,
2016,3/30/2016,,LA,Lacey,,CCB-#16,Out of circulation,1,
2016,3/30/2016,,IL,Ilwaco,,KITJ GRAB-&-GO 2013,Out of circulation,1,
2016,3/31/2016,,LA,Lacey,,CCB-#3,Out of circulation,1,
2016,3/31/2016,,LA,Lacey,,CCB-#9,Out of circulation,1,
2016,3/31/2016,,IL,Ilwaco,,KITJ GRAB-&-GO 2013,Out of circulation,1,
2016,4/1/2016,,NM,North Mason,,CCB-#1,Out of circulation,1,
2016,4/1/2016,,IL,Ilwaco,,KITJ GRAB-&-GO 2013,Out of circulation,1,
2016,4/2/2016,,AB,Aberdeen,,KIT 323.6 US-CITIZEN 2011,Civics and Citizenship Toolkit,1,
